step,tag,value
176128,train/learning_rate,0.0003000000142492354
180224,train/learning_rate,0.0003000000142492354
184320,train/learning_rate,0.0003000000142492354
188416,train/learning_rate,0.0003000000142492354
192512,train/learning_rate,0.0003000000142492354
196608,train/learning_rate,0.0003000000142492354
200704,train/learning_rate,0.0003000000142492354
204800,train/learning_rate,0.0003000000142492354
208896,train/learning_rate,0.0003000000142492354
212992,train/learning_rate,0.0003000000142492354
217088,train/learning_rate,0.0003000000142492354
221184,train/learning_rate,0.0003000000142492354
225280,train/learning_rate,0.0003000000142492354
229376,train/learning_rate,0.0003000000142492354
233472,train/learning_rate,0.0003000000142492354
237568,train/learning_rate,0.0003000000142492354
241664,train/learning_rate,0.0003000000142492354
245760,train/learning_rate,0.0003000000142492354
249856,train/learning_rate,0.0003000000142492354
253952,train/learning_rate,0.0003000000142492354
258048,train/learning_rate,0.0003000000142492354
262144,train/learning_rate,0.0003000000142492354
266240,train/learning_rate,0.0003000000142492354
270336,train/learning_rate,0.0003000000142492354
274432,train/learning_rate,0.0003000000142492354
278528,train/learning_rate,0.0003000000142492354
282624,train/learning_rate,0.0003000000142492354
286720,train/learning_rate,0.0003000000142492354
290816,train/learning_rate,0.0003000000142492354
294912,train/learning_rate,0.0003000000142492354
299008,train/learning_rate,0.0003000000142492354
303104,train/learning_rate,0.0003000000142492354
307200,train/learning_rate,0.0003000000142492354
8192,train/loss,34.58990478515625
12288,train/loss,9.910385131835938
16384,train/loss,7.243869781494141
20480,train/loss,10.799511909484863
24576,train/loss,8.354393005371094
28672,train/loss,8.720691680908203
32768,train/loss,15.324206352233887
40960,train/loss,14.746014595031738
45056,train/loss,20.449493408203125
49152,train/loss,17.29665756225586
53248,train/loss,41.496063232421875
57344,train/loss,22.031490325927734
61440,train/loss,27.406633377075195
65536,train/loss,39.46195983886719
69632,train/loss,37.06233596801758
73728,train/loss,53.898075103759766
77824,train/loss,51.205322265625
81920,train/loss,49.08946990966797
86016,train/loss,38.10137939453125
90112,train/loss,47.066184997558594
94208,train/loss,36.93033218383789
98304,train/loss,31.93853759765625
102400,train/loss,26.79134178161621
106496,train/loss,18.46477508544922
110592,train/loss,13.381857872009277
114688,train/loss,11.487364768981934
118784,train/loss,10.783793449401855
122880,train/loss,9.66746711730957
126976,train/loss,3.5664682388305664
131072,train/loss,2.6715400218963623
135168,train/loss,2.067143440246582
139264,train/loss,1.5143777132034302
143360,train/loss,2.841616630554199
147456,train/loss,1.042020320892334
151552,train/loss,0.8536566495895386
155648,train/loss,0.5201250314712524
163840,train/loss,0.4085962772369385
167936,train/loss,0.3151092529296875
172032,train/loss,0.3277897834777832
176128,train/loss,0.25792860984802246
180224,train/loss,0.22311215102672577
184320,train/loss,0.2066580355167389
188416,train/loss,0.19783388078212738
192512,train/loss,0.21664577722549438
196608,train/loss,0.27482426166534424
200704,train/loss,0.19286870956420898
204800,train/loss,0.16764217615127563
208896,train/loss,0.18415942788124084
212992,train/loss,0.19379621744155884
217088,train/loss,0.19096435606479645
221184,train/loss,0.15367001295089722
225280,train/loss,0.1766505390405655
229376,train/loss,0.1577807366847992
233472,train/loss,0.172483891248703
237568,train/loss,0.14100465178489685
241664,train/loss,0.12333010137081146
245760,train/loss,0.1650364249944687
249856,train/loss,0.12393432855606079
253952,train/loss,0.15187060832977295
258048,train/loss,0.15511973202228546
262144,train/loss,0.12584815919399261
266240,train/loss,0.15585064888000488
270336,train/loss,0.12140966206789017
274432,train/loss,0.11396711319684982
278528,train/loss,0.12599603831768036
282624,train/loss,0.11253056675195694
286720,train/loss,0.19085651636123657
290816,train/loss,0.11131056398153305
294912,train/loss,0.11026280373334885
299008,train/loss,0.12300661206245422
303104,train/loss,0.10157240927219391
307200,train/loss,0.13340900838375092
8192,train/policy_gradient_loss,-0.004728908184915781
12288,train/policy_gradient_loss,-0.0043577346950769424
16384,train/policy_gradient_loss,-0.004140754230320454
20480,train/policy_gradient_loss,-0.005686354357749224
24576,train/policy_gradient_loss,-0.004710457753390074
28672,train/policy_gradient_loss,-0.005967417731881142
32768,train/policy_gradient_loss,-0.004621293395757675
40960,train/policy_gradient_loss,-0.005472204182296991
45056,train/policy_gradient_loss,-0.008056452497839928
49152,train/policy_gradient_loss,-0.005217638332396746
53248,train/policy_gradient_loss,-0.0072400737553834915
57344,train/policy_gradient_loss,-0.0077482485212385654
61440,train/policy_gradient_loss,-0.007924987003207207
65536,train/policy_gradient_loss,-0.00744991609826684
69632,train/policy_gradient_loss,-0.00738045759499073
73728,train/policy_gradient_loss,-0.005754700396209955
77824,train/policy_gradient_loss,-0.0081560043618083
81920,train/policy_gradient_loss,-0.007873455062508583
86016,train/policy_gradient_loss,-0.010142805054783821
90112,train/policy_gradient_loss,-0.010710556991398335
94208,train/policy_gradient_loss,-0.014436781406402588
98304,train/policy_gradient_loss,-0.011264098808169365
102400,train/policy_gradient_loss,-0.01220361702144146
106496,train/policy_gradient_loss,-0.019537540152668953
110592,train/policy_gradient_loss,-0.017016906291246414
114688,train/policy_gradient_loss,-0.017254270613193512
118784,train/policy_gradient_loss,-0.015137693844735622
122880,train/policy_gradient_loss,-0.02025405690073967
126976,train/policy_gradient_loss,-0.017723573371767998
131072,train/policy_gradient_loss,-0.020909562706947327
135168,train/policy_gradient_loss,-0.02140234224498272
139264,train/policy_gradient_loss,-0.016207855194807053
143360,train/policy_gradient_loss,-0.018610123544931412
147456,train/policy_gradient_loss,-0.024308081716299057
151552,train/policy_gradient_loss,-0.0223833080381155
155648,train/policy_gradient_loss,-0.02036166749894619
163840,train/policy_gradient_loss,-0.014955833554267883
167936,train/policy_gradient_loss,-0.01754121296107769
172032,train/policy_gradient_loss,-0.014326059259474277
176128,train/policy_gradient_loss,-0.017344458028674126
180224,train/policy_gradient_loss,-0.014840150251984596
184320,train/policy_gradient_loss,-0.012680565938353539
188416,train/policy_gradient_loss,-0.013673126697540283
192512,train/policy_gradient_loss,-0.011860257014632225
196608,train/policy_gradient_loss,-0.010280434042215347
200704,train/policy_gradient_loss,-0.007125025615096092
204800,train/policy_gradient_loss,-0.009647157043218613
208896,train/policy_gradient_loss,-0.010791048407554626
212992,train/policy_gradient_loss,-0.010404425673186779
217088,train/policy_gradient_loss,-0.007150870282202959
221184,train/policy_gradient_loss,-0.005625853780657053
225280,train/policy_gradient_loss,-0.007906170561909676
229376,train/policy_gradient_loss,-0.006631504278630018
233472,train/policy_gradient_loss,-0.007404658943414688
237568,train/policy_gradient_loss,-0.006106960121542215
241664,train/policy_gradient_loss,-0.003961942158639431
245760,train/policy_gradient_loss,-0.007851190865039825
249856,train/policy_gradient_loss,-0.005631949752569199
253952,train/policy_gradient_loss,-0.00640863785520196
258048,train/policy_gradient_loss,-0.005132772494107485
262144,train/policy_gradient_loss,-0.006712880451232195
266240,train/policy_gradient_loss,-0.003943613730370998
270336,train/policy_gradient_loss,-0.004920845851302147
274432,train/policy_gradient_loss,-0.0051489705219864845
278528,train/policy_gradient_loss,-0.00607482623308897
282624,train/policy_gradient_loss,-0.006978217512369156
286720,train/policy_gradient_loss,-0.004499212838709354
290816,train/policy_gradient_loss,-0.003906439058482647
294912,train/policy_gradient_loss,-0.0021732028108090162
299008,train/policy_gradient_loss,-0.0025973375886678696
303104,train/policy_gradient_loss,-0.004633612465113401
307200,train/policy_gradient_loss,-0.003988230135291815
8192,train/std,0.9995132088661194
12288,train/std,0.9976588487625122
16384,train/std,0.9905335307121277
20480,train/std,0.9907998442649841
24576,train/std,0.9867457151412964
28672,train/std,0.9820801019668579
32768,train/std,0.977195143699646
40960,train/std,0.9704008102416992
45056,train/std,0.9688748121261597
49152,train/std,0.9691776037216187
53248,train/std,0.9677405953407288
57344,train/std,0.9628740549087524
61440,train/std,0.9618119597434998
65536,train/std,0.9597788453102112
69632,train/std,0.9539754986763
73728,train/std,0.9550046324729919
77824,train/std,0.9535031914710999
81920,train/std,0.9496795535087585
86016,train/std,0.946977436542511
90112,train/std,0.9424916505813599
94208,train/std,0.9352278709411621
98304,train/std,0.9313631057739258
102400,train/std,0.9253072142601013
106496,train/std,0.9148038625717163
110592,train/std,0.9059147238731384
114688,train/std,0.9034446477890015
118784,train/std,0.8955215811729431
122880,train/std,0.8863683342933655
126976,train/std,0.8716660737991333
131072,train/std,0.8554582595825195
135168,train/std,0.8438984155654907
139264,train/std,0.8310278058052063
143360,train/std,0.8225241303443909
147456,train/std,0.8116387724876404
151552,train/std,0.8004902005195618
155648,train/std,0.7847784161567688
163840,train/std,0.7584680914878845
167936,train/std,0.7492964863777161
172032,train/std,0.739439070224762
176128,train/std,0.7266899943351746
180224,train/std,0.716799259185791
184320,train/std,0.7093728184700012
188416,train/std,0.6987365484237671
192512,train/std,0.6883808970451355
196608,train/std,0.6800864934921265
200704,train/std,0.6721941232681274
204800,train/std,0.667841911315918
208896,train/std,0.6631031632423401
212992,train/std,0.6585158705711365
217088,train/std,0.654331386089325
221184,train/std,0.6488226056098938
225280,train/std,0.644943356513977
229376,train/std,0.6395405530929565
233472,train/std,0.6314823031425476
237568,train/std,0.6241111755371094
241664,train/std,0.6230578422546387
245760,train/std,0.6183419227600098
249856,train/std,0.6123408675193787
253952,train/std,0.6079529523849487
258048,train/std,0.6048756241798401
262144,train/std,0.6016958951950073
266240,train/std,0.5977987051010132
270336,train/std,0.5939712524414062
274432,train/std,0.5931195616722107
278528,train/std,0.5905060172080994
282624,train/std,0.5847320556640625
286720,train/std,0.5830413103103638
290816,train/std,0.5781636834144592
294912,train/std,0.5751883387565613
299008,train/std,0.5741022825241089
303104,train/std,0.5695165991783142
307200,train/std,0.5651670098304749
8192,train/value_loss,102.53751373291016
12288,train/value_loss,56.23464584350586
16384,train/value_loss,36.19602966308594
20480,train/value_loss,33.38444519042969
24576,train/value_loss,28.593172073364258
28672,train/value_loss,23.88429832458496
32768,train/value_loss,32.87192153930664
40960,train/value_loss,34.987064361572266
45056,train/value_loss,47.009239196777344
49152,train/value_loss,41.128265380859375
53248,train/value_loss,55.840110778808594
57344,train/value_loss,44.786163330078125
61440,train/value_loss,70.88670349121094
65536,train/value_loss,88.8045883178711
69632,train/value_loss,59.45317840576172
73728,train/value_loss,102.085205078125
77824,train/value_loss,92.38456726074219
81920,train/value_loss,92.96588134765625
86016,train/value_loss,94.88926696777344
90112,train/value_loss,87.97117614746094
94208,train/value_loss,79.49439239501953
98304,train/value_loss,69.52693939208984
102400,train/value_loss,50.322509765625
106496,train/value_loss,36.3731575012207
110592,train/value_loss,29.551513671875
114688,train/value_loss,25.850116729736328
118784,train/value_loss,21.30181884765625
122880,train/value_loss,18.586795806884766
126976,train/value_loss,7.498772621154785
131072,train/value_loss,6.61138391494751
135168,train/value_loss,3.6968531608581543
139264,train/value_loss,3.5955495834350586
143360,train/value_loss,3.86083984375
147456,train/value_loss,2.114727258682251
151552,train/value_loss,2.051633834838867
155648,train/value_loss,1.1117031574249268
163840,train/value_loss,0.9253633618354797
167936,train/value_loss,0.7577593326568604
172032,train/value_loss,0.7191641330718994
176128,train/value_loss,0.6082614660263062
180224,train/value_loss,0.5638681650161743
184320,train/value_loss,0.4958523213863373
188416,train/value_loss,0.5055858492851257
192512,train/value_loss,0.5162849426269531
196608,train/value_loss,0.4358504116535187
200704,train/value_loss,0.4131205379962921
204800,train/value_loss,0.3637019395828247
208896,train/value_loss,0.3941785991191864
212992,train/value_loss,0.35127678513526917
217088,train/value_loss,0.3668646216392517
221184,train/value_loss,0.36162570118904114
225280,train/value_loss,0.3384881913661957
229376,train/value_loss,0.35936862230300903
233472,train/value_loss,0.3150670528411865
237568,train/value_loss,0.3078511953353882
241664,train/value_loss,0.29942458868026733
245760,train/value_loss,0.3406365215778351
249856,train/value_loss,0.3105306625366211
253952,train/value_loss,0.29002177715301514
258048,train/value_loss,0.3005494475364685
262144,train/value_loss,0.27743831276893616
266240,train/value_loss,0.2956606447696686
270336,train/value_loss,0.2878645360469818
274432,train/value_loss,0.277693510055542
278528,train/value_loss,0.28231558203697205
282624,train/value_loss,0.2619979679584503
286720,train/value_loss,0.2644702196121216
290816,train/value_loss,0.2610892653465271
294912,train/value_loss,0.2388642281293869
299008,train/value_loss,0.25234776735305786
303104,train/value_loss,0.24523937702178955
307200,train/value_loss,0.2563669681549072
